Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.38n,333,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.14n,333,
Delay(Ch1,Ch2),65.1ms,65.194355m,65.1m,66.08m,93.54µ,333,

