Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.93n,166,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.27n,166,
Delay(Ch1,Ch2),65.6ms,65.686137m,65.6m,66.08m,90.42µ,166,

