Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.6n,590,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.15n,590,
Delay(Ch1,Ch2),64.35ms,64.438363m,64.35m,66.08m,93.29µ,590,

