Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.29n,379,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.1n,379,
Delay(Ch1,Ch2),64.97ms,65.058861m,64.97m,66.08m,93.51µ,379,

