Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.22n,806,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.45n,806,
Delay(Ch1,Ch2),63.71ms,63.803779m,63.71m,66.08m,93.21µ,806,

