Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.04n,802,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.79n,802,
Delay(Ch1,Ch2),63.72ms,63.815514m,63.72m,66.08m,93.21µ,802,

