Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.96n,108,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.51n,108,
Delay(Ch1,Ch2),65.77ms,65.853878m,65.77m,66.08m,79.86µ,108,

