Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.39n,47.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.26n,47.0,
Delay(Ch1,Ch2),65.95ms,66.009732m,65.95m,66.08m,41.82µ,47.0,

