Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.95n,282,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.97n,282,
Delay(Ch1,Ch2),65.25ms,65.344671m,65.25m,66.08m,93.46µ,282,

