Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.26n,72.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.07n,72.0,
Delay(Ch1,Ch2),65.87ms,65.951455m,65.87m,66.08m,62.32µ,72.0,

