Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.51n,730,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.82n,730,
Delay(Ch1,Ch2),63.94ms,64.026964m,63.94m,66.08m,93.26µ,730,

