Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,21.76n,98.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.92n,98.0,
Delay(Ch1,Ch2),65.8ms,65.881878m,65.8m,66.08m,76.2µ,98.0,

