Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,1.118n,13.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.08n,13.0,
Delay(Ch1,Ch2),66.05ms,66.064738m,66.05m,66.08m,11.51µ,13.0,

