Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.797n,886,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.27n,886,
Delay(Ch1,Ch2),63.48ms,63.569165m,63.48m,66.08m,93.12µ,886,

