Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.378n,491,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.5n,491,
Delay(Ch1,Ch2),64.64ms,64.729249m,64.64m,66.08m,93.38µ,491,

