Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.55n,158,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.2n,158,
Delay(Ch1,Ch2),65.62ms,65.709556m,65.62m,66.08m,89.67µ,158,

