Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.19n,765,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.68n,765,
Delay(Ch1,Ch2),63.83ms,63.924127m,63.83m,66.08m,93.28µ,765,

