Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.39n,183,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,31.97n,183,
Delay(Ch1,Ch2),65.55ms,65.636244m,65.55m,66.08m,91.58µ,183,

