Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.522n,369,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.17n,369,
Delay(Ch1,Ch2),65.0ms,65.088301m,65.0m,66.08m,93.53µ,369,

