Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,6.156n,503,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.8n,503,
Delay(Ch1,Ch2),64.6ms,64.694001m,64.6m,66.08m,93.34µ,503,

