Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.87n,620,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.59n,620,
Delay(Ch1,Ch2),64.26ms,64.350166m,64.26m,66.08m,93.32µ,620,

