Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.736n,852,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.43n,852,
Delay(Ch1,Ch2),63.58ms,63.668878m,63.58m,66.08m,93.13µ,852,

