Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.61n,136,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.62n,136,
Delay(Ch1,Ch2),65.68ms,65.773636m,65.68m,66.08m,86.69µ,136,

