Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,18.23n,121,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.29n,121,
Delay(Ch1,Ch2),65.73ms,65.816885m,65.73m,66.08m,83.57µ,121,

