Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.78n,691,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.46n,691,
Delay(Ch1,Ch2),64.05ms,64.141521m,64.05m,66.08m,93.29µ,691,

