Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.15n,883,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.71n,883,
Delay(Ch1,Ch2),63.49ms,63.577962m,63.49m,66.08m,93.12µ,883,

