Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.671n,447,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.03n,447,
Delay(Ch1,Ch2),64.77ms,64.858655m,64.77m,66.08m,93.49µ,447,

