Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,14.18n,184,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,31.57n,184,
Delay(Ch1,Ch2),65.54ms,65.633307m,65.54m,66.08m,91.64µ,184,

