Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.62n,692,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.13n,692,
Delay(Ch1,Ch2),64.05ms,64.138581m,64.05m,66.08m,93.29µ,692,

