Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.56n,220,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.97n,220,
Delay(Ch1,Ch2),65.44ms,65.527363m,65.44m,66.08m,92.87µ,220,

