Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.1n,397,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.47n,397,
Delay(Ch1,Ch2),64.91ms,65.005881m,64.91m,66.08m,93.49µ,397,

