Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.19n,298,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.13n,298,
Delay(Ch1,Ch2),65.21ms,65.297501m,65.21m,66.08m,93.52µ,298,

