Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.15n,281,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.54n,281,
Delay(Ch1,Ch2),65.26ms,65.347617m,65.26m,66.08m,93.46µ,281,

