Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.67n,225,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.11n,225,
Delay(Ch1,Ch2),65.42ms,65.51264m,65.42m,66.08m,92.96µ,225,

