Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.78n,562,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.51n,562,
Delay(Ch1,Ch2),64.43ms,64.520634m,64.43m,66.08m,93.3µ,562,

