Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.3n,861,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.35n,861,
Delay(Ch1,Ch2),63.55ms,63.642485m,63.55m,66.08m,93.13µ,861,

