Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.05n,626,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.71n,626,
Delay(Ch1,Ch2),64.24ms,64.332531m,64.24m,66.08m,93.32µ,626,

