Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.2n,58.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.12n,58.0,
Delay(Ch1,Ch2),65.91ms,65.985622m,65.91m,66.08m,51.7µ,58.0,

