Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.5n,148,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,32.77n,148,
Delay(Ch1,Ch2),65.65ms,65.73875m,65.65m,66.08m,88.51µ,148,

