Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.15n,228,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.44n,228,
Delay(Ch1,Ch2),65.41ms,65.503804m,65.41m,66.08m,93.01µ,228,

