Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.718n,865,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.06n,865,
Delay(Ch1,Ch2),63.54ms,63.630754m,63.54m,66.08m,93.12µ,865,

