Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.955n,832,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.49n,832,
Delay(Ch1,Ch2),63.64ms,63.727531m,63.64m,66.08m,93.15µ,832,

