Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.23n,390,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.91n,390,
Delay(Ch1,Ch2),64.94ms,65.026482m,64.94m,66.08m,93.5µ,390,

