Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.21n,233,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.94n,233,
Delay(Ch1,Ch2),65.4ms,65.489072m,65.4m,66.08m,93.09µ,233,

