Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.83n,755,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.45n,755,
Delay(Ch1,Ch2),63.86ms,63.953513m,63.86m,66.08m,93.27µ,755,

