Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,16.49n,791,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.55n,791,
Delay(Ch1,Ch2),63.76ms,63.847788m,63.76m,66.08m,93.24µ,791,

