Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.63n,255,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.66n,255,
Delay(Ch1,Ch2),65.33ms,65.424241m,65.33m,66.08m,93.33µ,255,

