Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.0n,863,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.65n,863,
Delay(Ch1,Ch2),63.55ms,63.636618m,63.55m,66.08m,93.12µ,863,

