Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,20.47n,776,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.03n,776,
Delay(Ch1,Ch2),63.8ms,63.891816m,63.8m,66.08m,93.27µ,776,

