Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,15.47n,42.0,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.09n,42.0,
Delay(Ch1,Ch2),65.96ms,66.019606m,65.96m,66.08m,37.04µ,42.0,

