Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.49n,383,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.77n,383,
Delay(Ch1,Ch2),64.96ms,65.047086m,64.96m,66.08m,93.51µ,383,

