Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,13.0n,636,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.75n,636,
Delay(Ch1,Ch2),64.21ms,64.303134m,64.21m,66.08m,93.33µ,636,

