Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.19n,222,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,34.79n,222,
Delay(Ch1,Ch2),65.43ms,65.521475m,65.43m,66.08m,92.91µ,222,

