Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.04n,681,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.33n,681,
Delay(Ch1,Ch2),64.08ms,64.1709m,64.08m,66.08m,93.3µ,681,

