Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,10.52n,338,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.64n,338,
Delay(Ch1,Ch2),65.09ms,65.179623m,65.09m,66.08m,93.54µ,338,

