Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.78n,589,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.51n,589,
Delay(Ch1,Ch2),64.35ms,64.441301m,64.35m,66.08m,93.29µ,589,

