Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,19.9n,778,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,35.62n,778,
Delay(Ch1,Ch2),63.79ms,63.885942m,63.79m,66.08m,93.27µ,778,

