Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,5.135n,517,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,39.32n,517,
Delay(Ch1,Ch2),64.56ms,64.652874m,64.56m,66.08m,93.32µ,517,

