Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,7.567n,463,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.77n,463,
Delay(Ch1,Ch2),64.72ms,64.811564m,64.72m,66.08m,93.47µ,463,

