Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,11.46n,256,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,37.35n,256,
Delay(Ch1,Ch2),65.33ms,65.421293m,65.33m,66.08m,93.34µ,256,

