Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,9.211n,403,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.26n,403,
Delay(Ch1,Ch2),64.9ms,64.988218m,64.9m,66.08m,93.48µ,403,

