Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,17.19n,171,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,33.12n,171,
Delay(Ch1,Ch2),65.58ms,65.671481m,65.58m,66.08m,90.81µ,171,

