Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,12.67n,326,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,36.46n,326,
Delay(Ch1,Ch2),65.12ms,65.214976m,65.12m,66.08m,93.55µ,326,

