Measurements,Value,Mean,Minimum,Maximum,Std. Dev.,Count
Freq(Ch2),1.0Hz,1.0000008,1.0,1.0,8.586n,481,
Freq(Ch1),1.0Hz,1.0000002,1.0,1.0,38.19n,481,
Delay(Ch1,Ch2),64.67ms,64.758629m,64.67m,66.08m,93.42µ,481,

